chr start end p_value_phase1_common p_value_phase2_common common_fisher p_value_phase1_rare p_value_phase2_rare rare_fisher
11 62104773 62160887 >0.999 0.583330051934342 0.897746190088931 >0.999 0.378221535409174 0.745956947783988
11 62186506 62190678 0.815136674450327 0.325113499187789 0.616942596813118 0.631007077140943 >0.999 0.921546840399953
11 62201013 62314332 >0.999 0.538248070206578 0.871658155449014 0.364153812923761 0.251363973876292 0.310398642444911
11 62327072 62341460 >0.999 >0.999 >0.999 0.0678641077349314 0.189465854760922 0.0688387205314194
11 62342516 62359109 0.686686208447112 0.724694500792088 0.844930592706427 0.160225375399393 0.342021780627755 0.21394441673433
11 62360674 62369312 >0.999 0.81419223336655 0.981556597117306 0.403623047572777 0.280571577870082 0.359915785955674
11 62369690 62380237 >0.999 0.827474538654934 0.984179135707406 0.294361646338989 >0.999 0.65435009667769
11 62380212 62382592 >0.999 >0.999 >0.999 0.28363385526059 0.191437549762238 0.212483115699998
11 62382767 62389647 0.695317015532772 >0.999 0.947986457954606 0.38505429151465 0.402214052145382 0.443736678770281
11 62392297 62414198 0.533780725498794 >0.999 0.868872332017316 0.650143309399197 0.972408610830062 0.922097251621105
11 62414319 62420774 >0.999 0.479842492940754 0.832189572867165 0.247469761853323 0.689925263982587 0.472534597454001
11 62430288 62439241 0.620685884375859 0.640577099705964 0.764307364541661 0.0649770108900298 0.445516740781156 0.131490399514776
11 62432778 62434923 0.618723647632169 >0.999 0.915770739785308 0.0615809456980986 0.487148325387712 0.135193421708858
11 62439125 62441162 0.692412743303527 >0.999 0.946925008125117 0.0381385130669852 0.308723825784418 0.0640736670284247
11 62443969 62446589 0.671571122488249 0.801492382290198 0.871665011642462 0.731453855455288 0.19901881711192 0.42610362371773
11 62453873 62457371 NA NA NA 0.477962233621971 0.189450004747901 0.308037671452969
11 62457733 62494857 0.765115189900767 0.527755596027989 0.769974602917626 0.47983048017356 0.136543321818785 0.244081786405534
11 62475065 62476678 0.708463132176588 0.661107507138787 0.823627321953754 0.462644217003395 0.682959507551059 0.679998417683401
11 62495544 62506108 0.90745321573282 0.517517681025624 0.82457588322726 0.340508388789714 0.0484033834160141 0.084147633765113
11 62518434 62521656 0.666973844228608 0.552815193723281 0.736591771808474 0.373347859605751 >0.999 0.741186857470242
11 62529010 62534187 NA NA NA 0.405569761881736 0.328773866802728 0.402001990642452
11 62538774 62554813 >0.999 0.314132235520095 0.677878908825071 0.400382937683201 0.174009852241396 0.255271401681057
11 62554873 62557872 NA NA NA 0.729258844427367 0.871233046662033 0.923533574942656
11 62557786 62559486 NA NA NA 0.457274367846333 0.581151503757747 0.617915987535714
11 62559597 62572964 0.759961958432067 0.193180841587435 0.428482195627107 0.110285554689454 >0.999 0.353430167830459
11 62574331 62599563 0.544600022533912 0.132292199764233 0.26156031605582 0.0248987494405566 0.977060651178921 0.11473241587307
11 62599705 62601513 0.661444960144648 0.267311299061994 0.483168040213383 0.152437680383551 0.891308790208939 0.407072321012517
11 62600376 62607628 0.666232332860368 0.372531060214136 0.594060947232589 0.264641072094867 0.757564644928053 0.522663907980111
11 62619449 62623357 0.589713411155649 0.0853131849507766 0.200715316162118 0.829452411595993 0.512529918956229 0.788760056037416
11 62623483 62656355 0.689284874118352 0.989688067247866 0.943086598764414 0.758847005199994 0.785315131831258 0.904404567680965
11 62676150 62689012 >0.999 0.247656549318706 0.593313859811857 0.745294697350021 0.541600649721674 0.769846049380567
11 62744068 62752495 0.36116743841066 >0.999 0.72898527312911 0.146884816093981 0.584242364772715 0.296542278456365
11 62760295 62783317 0.335434618329163 0.285887562351624 0.320724682085849 0.233324460636489 0.655027965342644 0.439917918695307
11 62847411 62911693 0.146606726186542 0.409745041924479 0.229005419479619 0.440373085018138 0.535064410672391 0.57622845669359
11 62930641 62997124 0.252986963198084 0.236927624171171 0.228634682971787 0.536966050290211 0.475533464007556 0.603927043461702
11 63057418 63079246 0.474443334830378 >0.999 0.828194495203924 0.365509505332888 0.882682162415561 0.687603457237748
11 63137260 63177712 0.882651456535218 0.482848750507186 0.789672246800741 0.138725621290768 0.81247763123036 0.358752040201817
11 63228875 63258680 0.556375619473826 0.310767739262346 0.476353048748433 0.212401359610603 >0.999 0.541470025812677
11 63273523 63284246 0.291267837731841 0.951487597965059 0.632772144817917 0.930609364680706 0.854951059507941 0.977526708955815
11 63304272 63313930 0.776749586188967 0.367951982152783 0.643762132655011 0.10538227617237 0.75620334083526 0.281275800239645
11 63320241 63330855 0.408881707480886 0.806914138277125 0.695783747560283 0.717672148990235 0.746864192558722 0.870263182981156
11 63341943 63381941 0.974782365844907 0.951762466327204 0.997325581306796 0.0622487681816047 0.703561403861013 0.180798677838128
11 63391553 63439446 0.482358774845749 0.739060575699668 0.724193713947778 0.534450190703887 0.239537071059196 0.391175216672959
11 63448921 63527363 0.528264460804495 0.429308886967723 0.563283271950285 0.423207445213494 0.221930069199304 0.316075908761891
11 63527363 63536113 NA NA NA 0.381738104891623 0.65192475938931 0.594996901249999
11 63580845 63595190 0.228057102316415 >0.999 0.565161813671936 0.554676651459737 0.774546920960622 0.792588866358171
11 63606399 63678492 >0.999 >0.999 >0.999 0.622908181127426 0.843629726360146 0.863611856588426
11 63678692 63684316 0.516383012859245 0.63256669251631 0.692123886269728 0.0607522555685813 0.099894599520611 0.0370476759421298
11 63706441 63724791 >0.999 >0.999 >0.999 0.742625111245085 >0.999 0.963603552298947
11 63742078 63744015 >0.999 0.845175251168273 0.98734325801645 0.356245437258666 >0.999 0.723938948173564
11 63753324 63765892 0.499063045266984 >0.999 0.845923264315426 0.437989353126974 >0.999 0.799576139938995
11 63766029 63933585 0.412701529713679 0.9176805200524 0.746449181718614 0.896710697841906 0.842382332664258 0.967288139783827
11 63871361 63886645 >0.999 0.850385006553825 0.988203573745103 0.985893705115003 0.711309849105339 0.9501263811528
11 63952743 63972020 0.761703888602317 0.536937493929746 0.774651124674954 >0.999 0.450101808677213 0.809409746794488
11 63974151 63991363 0.845296962226258 0.579677951245202 0.839541453090216 >0.999 0.388818513337362 0.756113041174437
11 63991270 63993726 0.61172716850831 0.581270968846573 0.723250723170695 0.619080824771885 0.49431196971964 0.668378646121139
11 63993729 63997488 0.609979217762232 0.580303500930785 0.721586300578964 0.495433634476811 0.671035949932349 0.698569979505361
11 63997752 64001753 0.647788240632502 0.404256701485541 0.612755135322977 0.495481656807018 0.742566369781006 0.735807453153044
11 64002055 64006736 0.607486378185786 0.451185558395284 0.628843157183242 0.411913134463837 0.88668516384915 0.73310719520682
11 64008412 64011607 0.759060981427816 0.265310981220798 0.524115417130813 0.553845452398406 >0.999 0.881095892179726
11 64011950 64014413 0.774769938551962 0.265539185020424 0.531031163767207 0.595562802073538 >0.999 0.904212291993888
11 64013337 64015686 0.909211117908607 0.25684109765332 0.573175978917842 0.745678976016185 >0.999 0.964506001731248
11 64018994 64036924 0.317634513674457 0.453833537873746 0.423360446773915 >0.999 >0.999 >0.999
11 64037299 64052176 0.0462470014871247 0.957415385333248 0.182303087502921 0.216071504070524 >0.999 0.54712457070069
11 64051810 64056972 0.122303107322253 >0.999 0.379292857607295 0.0175045106066049 0.609053008026 0.0590751333110268
11 64058773 64072241 0.0863125604989909 >0.999 0.297759357636075 0.0879069513096134 0.642436651300394 0.218780720523581
11 64072999 64084212 0.0832325069257454 0.929158314749762 0.27528534427353 0.654794285498024 0.479370874369441 0.677597520430467
11 64083963 64085556 0.130133037395948 >0.999 0.395500065324968 0.746195744761931 0.208638810289217 0.445247459764704
11 64085559 64089295 0.172453963628627 >0.999 0.475563353802037 0.324359467435883 0.702773212741585 0.565005167287572
11 64107689 64125006 0.105603412569463 0.50980265376937 0.21113734832999 0.375358045869149 0.911550031840634 0.709116134555497
11 64109320 64109376 0.135007490357347 >0.999 0.405349866660136 0.32957896857061 >0.999 0.695391615581252
11 64126624 64139687 0.0813881076112232 0.311409324280842 0.118492337456811 0.837041295962078 >0.999 0.985935768330082
11 64216528 64219128 0.733475880963289 >0.999 0.960824478752568 >0.999 0.554222074305127 0.881318298589515
11 64323072 64340347 0.281142977645158 0.700417733740503 0.516902656913563 0.365695441190011 >0.999 0.733568386587819
11 64358281 64369825 0.5332457992513 0.0805495424942239 0.178153030200505 0.908761906263636 0.15300654086808 0.413377887952995
11 64373645 64490660 0.303263281070713 0.200278803855484 0.230874199085554 0.207345369105224 0.684526660355378 0.419043857929983
11 64494382 64512928 0.0247175106271954 >0.999 0.116178315059002 0.0591375704580435 0.468205084783599 0.12699993841821
11 64513860 64528187 0.0648691379908427 >0.999 0.242311094742962 0.722009775614557 0.515582020399453 0.740108778074525
11 64532075 64546316 0.115899550644201 0.677382806336591 0.278276827537789 0.545626365258706 0.781465177281408 0.789843500904414
11 64556572 64570726 0.0640310074256039 0.236320926038618 0.0785488006129122 0.130595593138481 0.0998009006787476 0.0696021688033571
11 64570985 64578766 0.0406384408515603 0.667134567688207 0.124923605858825 0.327517308016287 0.187814633990707 0.233041141940785
11 64591661 64612041 0.0609521660034338 0.744846179983527 0.185787803018725 0.567847779831363 0.659451253127813 0.742288722411168
11 64620198 64647185 0.592207562311071 >0.999 0.902463975183571 0.483362157365449 0.919783788546748 0.804974812476904
11 64655929 64660921 0.626016496423489 >0.999 0.919229199122525 0.489132810783469 0.257102064975726 0.386502157862438
11 64662003 64684722 >0.999 0.464142176461446 0.820401168577247 0.907867307009383 0.206929748437214 0.501980815423404
11 64692142 64701950 >0.999 0.0494910015098723 0.198259190842577 >0.999 0.413560396775949 0.778714257475547
11 64701942 64703360 0.606953218117334 0.0483299071075022 0.132853895501838 >0.999 0.566128169697423 0.888218174348971
11 64705701 64739563 0.695812144930953 0.0152092228965873 0.0587187600662263 0.899192551635615 >0.999 0.994739028600492
11 64755416 64764517 0.222701561551408 0.0796475481048743 0.0892569543928045 0.35357513574317 0.834101084800521 0.655029234421214
11 64781584 64808044 >0.999 >0.999 >0.999 0.236480775568474 >0.999 0.577459653600678
11 64808375 64812300 0.647974701625381 0.862384284472294 0.884003150449152 0.102918160619872 >0.999 0.336935652363213
11 64812294 64826009 >0.999 0.579658805201883 0.895755803301029 >0.999 0.123833880631989 0.382499859322272
11 64844926 64851615 0.936771521304981 0.424705569622701 0.764542398621661 0.116124785710971 0.347352742264417 0.169836011604774
11 64851693 64855874 0.718876053735725 0.207103384575342 0.432442200495032 0.185693038366776 0.337769106933051 0.236400176328351
11 64855843 64856581 0.618054569491317 0.14374759771118 0.303923723729138 >0.999 0.239886774403261 0.582346312540043
11 64863586 64883707 >0.999 0.116566018569704 0.367101068940713 0.143125675014248 0.195525633213774 0.128060848155631
11 64883874 64885210 >0.999 0.0838862726807832 0.291781059736163 0.187085317310554 0.426812036027471 0.281679961835745
11 64888098 64889672 >0.999 0.0645585316889918 0.241460722639956 0.0966672418678753 0.426850065704352 0.172798886594576
11 64889654 64894841 >0.999 0.0609079363014448 0.231352205547741 0.132250956096382 0.570047761131033 0.270277578598826
11 64894750 64902003 >0.999 0.0605954793214025 0.230477025673968 0.0815098080017868 0.825398184510468 0.248856201980547
11 64937624 64940715 0.211476186212676 >0.999 0.540034657544458 0.574778197103349 0.302263686899605 0.477809448751546
11 64947341 64949305 0.0786092834978291 0.937904324280837 0.265964335410315 0.399436268100799 0.857681211675959 0.709578471927476
11 64948685 64979477 0.156753639596204 0.826154332242217 0.394213150319206 0.623214655266653 0.207361262195453 0.393656634498378
11 64981310 65010228 0.104011363346805 0.497659491666536 0.205035123112097 0.21890761955023 0.249686156175102 0.213530792666208
11 65029322 65066156 0.139459177004244 0.473899997032459 0.245638397824198 0.788726323465279 0.384603223994157 0.665202563096288
11 65082288 65089900 0.27875299498558 0.456830333912737 0.389780138401876 0.172427431336397 0.328376980006704 0.219201714903268
11 65101224 65121731 0.737001405304175 0.392424051990443 0.648013346124265 0.401615037612769 0.496907837813792 0.521188067211621
11 65122281 65125082 0.750497336672876 0.33121768615474 0.594598215755622 0.411711094693644 0.554283188734397 0.565379700038669
11 65142662 65151172 0.615248324988192 0.138981929101666 0.295785581150058 0.149718346222886 0.446483816974594 0.24769096427884
11 65154040 65180995 0.232235893062842 >0.999 0.571300678601195 0.0870876192838364 0.932175619230353 0.285032390489125
11 65190268 65213009 0.42999493465401 0.118507771427762 0.20264663591852 >0.999 0.945421948974572 0.998482757770798
11 65265208 65273983 0.515253477408152 0.0567890210246462 0.132595296736844 0.118291459668577 0.546016457914962 0.241544433813834
11 65266782 65274903 >0.999 0.0541052781771901 0.211920826907226 0.11817835832465 0.543221230462863 0.24046902684994
11 65292547 65306182 0.717091417178228 0.12608183777597 0.307706726425833 0.5559447454014 0.536016966082639 0.658772148404547
11 65306029 65325699 0.385431896154551 0.11227815839339 0.179168129447679 0.250815726691459 0.662196833205332 0.464257884963914
11 65336690 65337884 >0.999 0.114215546478532 0.362025346469887 0.498994746527131 0.487900070873292 0.587420321705821
11 65337929 65339359 0.446878832845669 0.114027648100434 0.202643066366576 0.68558751794853 0.268462332470511 0.495570914200816
11 65339819 65341669 0.423115310347622 0.113030172372222 0.193222269673553 0.568341097833413 0.424650543692108 0.584425562939282
11 65343508 65360121 0.363318513768311 0.279051330984634 0.333436932049488 0.327006820271125 0.403374080457282 0.399103616747293
11 65360325 65363467 0.309732271629084 0.377431435494914 0.367824202934906 0.137185789234044 0.78904448926118 0.348913934148134
11 65365225 65381720 0.322465866202164 0.30871221775299 0.329219377191297 0.0445673299773652 0.738322438438565 0.145247173243371
11 65383782 65404910 0.198741576150903 0.331735065738067 0.245203107178701 0.397057309513386 0.292501181129048 0.366184071882289
11 65405577 65418391 0.121493086946848 0.265525605124822 0.143036862032584 0.202339603051362 0.681183467241993 0.410973207490074
11 65421066 65430443 0.0799130660464084 0.360969092541367 0.131128204635648 0.877011493178377 0.0390057526890881 0.149671782211251
11 65479472 65487077 0.294690258371891 0.606645870271778 0.486554827806879 0.781834713951736 0.0344477396837501 0.124277686654985
11 65485143 65488409 0.244487376899169 0.489845881449777 0.373924928938257 0.685723738208219 0.0308899562802654 0.102830120266607
11 65541368 65548062 0.0186421408212948 0.607880356964833 0.0621016297411195 0.239255069787886 0.400383932842788 0.320483849486288
11 65554464 65554484 0.0371402335831942 0.802448775564721 0.134505770921209 0.300474644866404 0.185426498520112 0.216595165189529
11 65554504 65564690 0.113523143967388 0.671571636941004 0.272469003600859 0.20977010297865 0.0282226731165977 0.0362875600351152
11 65556471 65558339 0.0752878526387017 0.668844387582602 0.200851404692705 0.251867490855927 0.194509810537863 0.196752758732449
11 65601409 65621172 0.25054236031258 0.406020659297219 0.334216530770576 0.85543652333949 0.172951190683841 0.430662469740359
11 65622284 65625804 0.251386964021277 0.316758639389556 0.281120366115346 0.102376663682663 0.175732349360322 0.0902763092535846
11 65627871 65635123 0.147881281356866 0.430800963513244 0.23912282648203 0.0737812173989025 0.070787305423596 0.0326670212101121
11 65633911 65640405 0.0675416978076959 0.753779236316664 0.202509052876824 0.0757259218959604 0.0435033820526952 0.0221232671822656
11 65647283 65651212 0.289045420443662 0.650944043241072 0.50246154091809 0.178347665790627 0.0516378683302617 0.0523791813666017
11 65651210 65656010 0.265733046698943 0.558645597775481 0.431620563945224 0.0951955774327218 0.0421024058072226 0.0261298022172417
11 65657874 65659106 0.141571127062449 0.413958438395485 0.224862350369911 0.210395911132945 0.132084132787265 0.127363628311352
11 65659606 65667997 0.14016582210336 0.413101670703565 0.222867086956046 0.194709097627418 0.136617601280866 0.12307655410633
11 65684282 65686531 >0.999 >0.999 >0.999 0.734822596927819 0.972240046172215 0.954669527134016
11 65686727 65689048 0.126357436329243 0.822605330368052 0.339259284854866 0.736305034046246 >0.999 0.961695955354598
11 65713114 65727434 0.286248281805982 0.602511878798709 0.475588006461754 >0.999 0.558348982479005 0.883738630649091
11 65729159 65747607 0.846527448367231 0.636796720695857 0.87216412935487 >0.999 >0.999 >0.999
11 65764015 65769637 >0.999 0.458319812680957 0.815895457091471 >0.999 >0.999 >0.999
11 65769549 65771617 0.60676976074561 0.48308441759412 0.652830255049701 0.757932107108249 >0.999 0.968001680898859
11 65779461 65780976 >0.999 >0.999 >0.999 0.52312962922085 0.646429087149465 0.704812018876258
11 65784222 65793988 0.599565602544374 >0.999 0.906273315619441 >0.999 0.861693502901619 0.989961437852548
11 65808235 65816651 0.479170460159979 >0.999 0.831695630144437 0.331024945137329 0.771048861737925 0.603778330997029
11 65819815 65836382 0.442147904166999 0.838606922141599 0.738656264147119 0.131253115415566 0.52843380340617 0.254439560256822
11 65837823 66012218 0.693910360487271 0.156937166838887 0.350367442501661 0.492048900622469 0.0507620412078507 0.117138631699587
11 66024764 66035332 0.512392342573861 0.348084433921662 0.485836710516823 0.628646384938061 0.0971759046799416 0.231859409871468
11 66036055 66044963 0.372860291339573 0.31529314897825 0.369233837147036 0.340937814970238 0.371827886812987 0.388598718166758
11 66045671 66051685 0.450185337511302 0.282986218609903 0.389890224273474 0.577726734116105 0.681827484112274 0.760889452959117
11 66052050 66056638 0.391176061145754 0.151729617791629 0.226980849008325 0.274712847884307 >0.999 0.629649791049967
11 66059372 66064135 0.405948138757663 0.0521486470503894 0.102782589075388 0.295341482471542 >0.999 0.655546754556355
11 66081957 66084515 >0.999 0.04791748672087 0.193503977855712 0.119166753290757 0.656959301834124 0.27771504735206
11 66099541 66104000 >0.999 0.00491808500267549 0.031056900478474 0.698631485472537 0.283653350918246 0.518932556646886
11 66104803 66112582 >0.999 0.00240561639181613 0.0169113608181561 0.530407600223355 0.145746411450217 0.275205551549346
11 66112842 66115161 >0.999 0.00473592350184482 0.030085325976547 0.577554860927031 0.149199018509236 0.29741151388772
11 66115461 66131235 >0.999 0.00347793580545186 0.0231676305426374 0.426179967413217 0.0887431335769308 0.161679156466894
11 66129991 66139947 0.495764152575898 0.00521433906374658 0.0179869978220598 0.907349408010079 0.120523367152489 0.351378649986331
11 66188474 66194177 >0.999 0.0560787152849801 0.217641434865324 0.343932677216171 0.716128494814098 0.59141677168222
11 66202545 66206319 NA NA NA 0.834394357030139 0.298097369702948 0.594810826967276
11 66233797 66244808 0.625648948017462 0.647164022086338 0.770973956955079 >0.999 0.944766259590668 0.998445730469851
11 66240960 66247720 >0.999 0.936678364393257 0.9979514762689 0.896079994438909 0.650966166055905 0.897739563750202
11 66247483 66277130 0.759537960682872 0.581169570101059 0.802395232677256 0.886693294186694 0.224413992683916 0.520253655046513
11 66278118 66301084 0.747671331778034 0.451838906367332 0.704444069224421 0.636298406773614 0.412257937043632 0.613352792717493
11 66288552 66313709 0.649108114647643 0.663860663280764 0.793680362895366 0.780220381191705 0.618325746080017 0.834082863166636
11 66313865 66330800 0.466615709048364 >0.999 0.822293184664429 >0.999 0.59941052203342 0.906193964144515
11 66330934 66336047 0.371369238164041 0.664112811960073 0.591880458228925 0.427266756915291 0.249893680883032 0.345625673645545
11 66357639 66360554 NA NA NA >0.999 0.259758144608477 0.609913238923364
11 66360689 66373490 0.767696510382879 0.2580260958046 0.518797498734112 0.763592931671178 0.437458536453289 0.700313303806977
11 66384052 66435858 >0.999 0.108254603422853 0.34893374923176 >0.999 0.448219782916166 0.807903420299757
11 66432464 66445392 >0.999 0.186409872617977 0.499542558580901 >0.999 0.317219889962385 0.681439106225544
11 66449966 66488870 >0.999 0.108207380229547 0.348828749050289 0.259294759567518 0.0767779018217582 0.0978807634688196
11 66512206 66614003 0.903144204273083 0.157864150854024 0.420293236640032 0.497536145544066 >0.999 0.844859695935763
11 66615996 66725847 >0.999 0.384283635252413 0.751802653119728 0.311569914012048 0.505729067665425 0.448741244310053
11 66624875 66627946 NA NA NA 0.492010735836995 0.055471121917634 0.125576299517553
11 66742747 66744472 NA NA NA >0.999 0.895590633115056 0.994349071842273
11 66790189 66818334 >0.999 >0.999 >0.999 0.428722401430561 0.192520807446489 0.288428708259372
11 66824288 66839488 0.242488290546255 0.761967207805112 0.496777488985931 0.350172047266152 0.734235115061298 0.606328100720582
11 66886739 67025550 0.0160503592405266 0.801312924795063 0.0688536497902497 0.465210589227343 0.687730933371772 0.684550271574323
11 67033870 67054029 NA NA NA 0.663753767282712 0.077798539516108 0.204670262858385
11 67056761 67069955 NA NA NA 0.862609995351143 0.0124685353570115 0.0595029856291611
11 67070918 67080078 NA NA NA >0.999 0.462462357718106 0.819108756114961
11 67085309 67159158 0.0493886978868412 0.367451918252441 0.0909067562115143 0.486392130659996 0.530694699893555 0.607707591226545
11 67118235 67121067 NA NA NA 0.535439145618208 >0.999 0.869910865030886
11 67131638 67141648 0.0437183185883826 >0.999 0.18055613443128 0.297214197498527 >0.999 0.657824836131621
11 67159422 67165883 0.158201348168833 0.114627661191108 0.090851739873503 0.722218889878593 0.160140607769768 0.365142840640148
11 67165651 67169376 0.192948773231776 0.0117214585083014 0.0160387997112248 0.794066177879298 0.0121456391690249 0.0544078960314174
11 67171383 67177561 0.857323351328925 0.088986455466722 0.272600878844682 0.68003349360501 0.0122572256545913 0.0482386278414307
11 67183148 67193078 NA NA NA 0.112259603079889 >0.999 0.357764754734243
11 67195934 67202879 0.326491001664511 0.457755160716043 0.433529162262198 0.27153857937445 0.76055496969986 0.532276003328927
11 67202980 67205153 0.322297511083256 0.449376480691801 0.42467539387173 0.384156088296141 0.583371282168904 0.559286475666887
11 67205517 67211292 0.366511833998708 0.45185868071128 0.463399389498157 0.384101047183416 0.67376446594618 0.608611285547747
11 67218771 67220200 0.323953681947779 0.592255234213042 0.508624203126071 0.706367961667321 >0.999 0.951914875608573
11 67219885 67229246 0.312759237296501 0.545751547122158 0.472451859983107 0.96383274870254 0.390282941649633 0.743954253365155
11 67231818 67236748 0.296502616865196 0.587560814130933 0.478646696627794 >0.999 0.564601426248149 0.887347496377188
11 67250499 67258579 NA NA NA >0.999 >0.999 >0.999
11 67259238 67272843 NA NA NA 0.753861387351005 0.665836494750712 0.847920343228323
11 67273960 67276199 NA NA NA 0.70061220902374 0.647689789851343 0.812330496366582
11 67286417 67290899 >0.999 0.34457010373677 0.711694979147122 0.36921226164264 0.334611917564531 0.381891551365793
11 67351065 67354124 0.599192648780804 0.214573676136721 0.392305286358655 0.374612053751219 0.803579234062229 0.66243072806277
11 67370350 67374177 0.861023260597809 0.357126861929328 0.670122214268236 >0.999 0.764203756194604 0.969714063669565
11 67374322 67380012 0.54083987927891 0.311834785097631 0.468839930440129 0.553650819063742 0.283697973578259 0.447815865572259
11 67380994 67383135 0.301540895954263 0.362202018300134 0.351072962044464 0.343022247224454 0.208188008130661 0.259891883285673
11 67395408 67397408 0.480424923675998 0.258762497604367 0.383505882194289 >0.999 0.715409111125168 0.95500013505364
11 67398773 67407031 0.558569719207699 0.141385272270256 0.279459097913106 0.94491078381943 0.771327674389744 0.959371540486524
11 67410025 67418130 0.743678138480139 0.150015107327444 0.356239061936538 0.539342589946082 >0.999 0.872335027989171
11 67429632 67448695 0.638782944131237 0.15767918896318 0.331920158059166 0.578407937934073 0.635507610730584 0.735461968080702
11 67559237 67572807 >0.999 0.0894581308270083 0.305408678764999 0.44430251069763 0.0134505391738212 0.0365736975192431
11 67758570 67771595 0.86743555858714 0.331780445624073 0.646249577180849 0.724267028907573 0.138756789158081 0.331401586239734
11 67776016 67796749 >0.999 0.33714481347142 0.703703059987106 >0.999 0.320998799887997 0.68575548032203
11 67798083 67804114 0.206146106127687 0.67719744269139 0.414471964413168 >0.999 0.113230077313902 0.359882942029685
11 67806461 67818366 0.0268514724085155 0.570300894303925 0.0793085905851201 0.999092571852632 0.460095671229265 0.816953218332972
11 67820325 67888858 0.00576188515773024 0.229416204242481 0.0100841589042134 0.556097872145359 0.0241714462241531 0.0713672302178205
11 67922329 67981239 0.52700264717672 0.050660734244337 0.123430538189904 0.430962060314853 0.0212199806386928 0.0520766723046788
11 68028802 68039469 0.228046669798175 >0.999 0.565146392510158 0.909226343296565 0.757378694616175 0.945523722424585
11 68080076 68216743 0.359118429233149 0.329401898461629 0.37080289412521 0.707079766692989 0.0982379626202673 0.254715649774357
11 68228185 68382801 0.369621280944677 0.0340454668710605 0.067642831241475 0.41220559103701 0.0566623360553446 0.111104185989789
11 68451942 68458643 0.463353599494587 0.289307339801793 0.403432370383842 >0.999 0.75349124349386 0.966757809227823
11 68474907 68518988 0.212540341640616 >0.999 0.541685302096358 0.542089269237032 0.671955037965259 0.732121188950369
11 68522087 68609399 0.0440200099540456 0.694226367601808 0.13715469731031 0.116536676872171 0.745154872132859 0.299044661344659
11 68658745 68671303 0.437831283224572 0.234840588590016 0.33671367119692 0.922654918607537 0.306484539776455 0.639954806706916
11 68671318 68708069 0.369268300695716 0.782009318907071 0.6474599211749 0.922462759310613 0.438686768999954 0.770770211815051
11 68747489 68748455 0.358653953864465 0.170421948667439 0.231952277329189 >0.999 0.612363948711252 0.912684672829867
11 68771861 68780850 0.240670953905945 0.6335465385754 0.439245412860746 0.628002402070983 0.585143819445891 0.735350939322657
11 68779821 68785916 0.136209726308821 0.727188558073148 0.328066883758006 0.128999209996247 0.638038318643182 0.287850797833334
11 68816349 68858072 0.447757369226246 0.00237515456975756 0.00834437479762172 0.0473170216384462 0.235973435164345 0.0613538733997502
11 68914695 68939030 0.891926088364169 0.672067672769142 0.906206333279965 0.507665379261282 0.402277539260725 0.528638979363511
11 69061604 69064754 0.587057303705963 0.448347314481574 0.614537601216316 0.630957389206739 0.986013767884294 0.917398026710261
11 69240438 69244389 0.0417229139690757 0.595584159384109 0.116666380624775 0.511925556549633 0.808267584390539 0.778901773833532
11 69300328 69308311 0.774999317213909 0.570150133345859 0.802759412074202 0.856646319959794 0.812359697669172 0.9481998557998
11 69455872 69469242 0.472109301752079 0.354815865136251 0.466805507062346 0.647899398319117 0.668770160608039 0.795676075532665
11 69480331 69490165 0.721058013333008 0.195878816776301 0.417688285910984 0.490145833544887 0.703626755050773 0.712024725632167
11 69513005 69519106 0.425545394978226 0.0055224245054033 0.0165756050456034 0.312600766985362 0.800291256290364 0.596811503380841
11 69585783 69590171 0.106561458422204 0.358373031406844 0.162883212379722 0.00868411586590295 >0.999 0.0499011848966105
11 69624735 69634192 0.734238434917294 0.331990747540795 0.587845100014597 0.22990952112426 0.357679451849991 0.287669642358896
11 69902335 69911477 0.214314878945773 0.540820849024734 0.365680523152553 0.469487447640934 0.188415504379647 0.302990498963437
11 69918539 69921454 0.329047991053963 0.643856834932363 0.540630305641313 0.804481398445288 0.804885209363281 0.928933721391513
11 69924407 70035652 0.658566577043867 0.300804630562655 0.518820395835541 0.707847696701939 0.941379548141519 0.93684962404491
11 70049268 70053508 0.716653218707163 0.408469015708483 0.652350930452916 0.777598674700716 0.293738468253527 0.565684130123792
11 70116805 70230607 0.126229389173081 0.202918396764316 0.119480451529141 0.361189844215399 0.0348040849271785 0.0675857392103099
11 70244611 70282690 0.0163335100834496 >0.999 0.0835383326482324 >0.999 0.213041091579441 0.542460185775557
11 70313960 70935842 0.800839260663601 0.0834931194716486 0.247738980223283 >0.999 0.247993951184957 0.593784546041581
11 70477198 70481595 0.172545350274417 0.486974543603323 0.292125230562478 0.709885466309574 0.412546497703388 0.652510764155746
11 70708894 70711220 0.0824860582223616 0.893028173493864 0.26579322863241 0.741988574261691 0.926824071323462 0.945173987041913
11 71116791 71134400 0.683855217618105 0.24430550210862 0.466014704052597 0.681101424956177 0.926518412982311 0.921567988583643
11 71145456 71159477 0.324861984449742 >0.999 0.690122132272075 0.508184947346815 0.827834722417348 0.784950970314296
11 71164216 71212581 0.339462152498315 0.312548046525641 0.344117935180599 0.197723809581402 >0.999 0.518211193304947
11 71238312 71239210 0.124530663266771 0.459557327118463 0.220943625685012 0.252605756022634 0.834288897695095 0.53889922364864
11 71249070 71250253 0.238526252270597 0.327326789159621 0.277175548127239 0.111632292121407 0.784381024701952 0.300811822706153
